iter	Logloss
264	0.0002744506885
265	0.000274439302
266	0.0002744389668
267	0.0002744346942
268	0.0002744312349
269	0.0002744259572
270	0.0002744181157
271	0.0002744121512
272	0.0002744025554
273	0.0002743992305
274	0.0002743993521
275	0.0002743896526
276	0.0002743859653
277	0.0002743741973
278	0.0002743738138
279	0.0002743676604
280	0.000274362178
281	0.0002743551154
282	0.0002743483638
283	0.0002743427801
284	0.0002743419554
285	0.0002743301376
286	0.0002743263871
287	0.0002743181183
288	0.0002743128626
289	0.0002743112714
290	0.0002742953119
291	0.000274289469
292	0.0002742849847
293	0.0002742805611
294	0.0002742799147
295	0.000274268646
296	0.0002742667721
297	0.0002742609567
298	0.0002742492864
299	0.0002742486513
300	0.0002742428245
301	0.0002742368836
302	0.0002742321139
303	0.0002742240963
304	0.0002742206289
305	0.0002742176348
306	0.0002742155245
307	0.0002742054746
308	0.0002742018366
309	0.0002742047239
310	0.0002742021001
311	0.0002741959218
312	0.000274198116
313	0.0002741923614
314	0.0002741900322
315	0.0002741841835
316	0.0002741821343
317	0.0002741784599
318	0.0002741780915
319	0.0002741698534
320	0.0002741747004
321	0.0002741667821
322	0.0002741709048
323	0.0002741649722
324	0.0002741557305
325	0.0002741566031
326	0.0002741546322
327	0.0002741499049
328	0.0002741470982
329	0.0002741332316
330	0.0002741367161
331	0.0002741382901
332	0.0002741357061
333	0.0002741404606
334	0.0002741318772
335	0.0002741224327
336	0.0002741185513
337	0.0002741147998
338	0.0002741094374
339	0.000274108053
340	0.0002741072527
341	0.0002741028151
342	0.0002740986192
343	0.0002740945485
344	0.0002740917967
345	0.0002740885181
346	0.0002740949214
347	0.0002740858104
348	0.0002740794067
349	0.0002740743009
350	0.0002740701422
351	0.0002740683936
352	0.0002740716351
353	0.0002740657266
354	0.0002740616333
355	0.0002740606268
356	0.0002740539078
357	0.0002740553234
358	0.0002740494494
359	0.0002740558724
360	0.0002740433363
361	0.0002740413364
362	0.0002740394103
363	0.0002740333042
364	0.0002740337471
365	0.0002740363643
366	0.0002740221296
367	0.0002740260569
368	0.0002740183528
369	0.0002740188288
370	0.0002740177279
371	0.000274017437
372	0.0002740061423
373	0.0002740058873
374	0.0002740022192
375	0.0002739944567
376	0.0002739955939
377	0.0002739940296
378	0.0002739917479
379	0.000273984753
380	0.0002739763934
381	0.0002739767957
382	0.0002739733652
383	0.0002739765532
384	0.0002739732723
385	0.0002739745269
386	0.0002739681246
387	0.0002739607083
388	0.0002739593482
389	0.0002739491872
390	0.0002739546729
391	0.00027394905
392	0.0002739452917
393	0.0002739425753
394	0.0002739393885
395	0.0002739393261
396	0.0002739390575
397	0.0002739323008
398	0.0002739238129
399	0.0002739165354
400	0.0002739219322
401	0.0002739190073
402	0.0002739250743
403	0.000273907909
404	0.0002739044641
405	0.0002739107826
406	0.0002738994193
407	0.0002739001704
408	0.0002738970522
409	0.0002738930459
410	0.0002738932442
411	0.0002738834982
412	0.0002738815585
413	0.0002738807499
414	0.0002738722612
415	0.000273873987
416	0.0002738700871
417	0.0002738683776
418	0.0002738650914
419	0.0002738600755
420	0.0002738629229
421	0.0002738563872
422	0.0002738570608
423	0.000273846627
424	0.0002738488589
425	0.0002738434159
426	0.0002738435555
427	0.0002738329042
428	0.0002738326184
429	0.0002738346211
430	0.0002738269602
431	0.0002738231748
432	0.0002738200336
433	0.000273807449
434	0.0002738073064
435	0.0002738117128
436	0.0002738088733
437	0.0002738069246
438	0.0002737992189
439	0.0002737997541
440	0.000273799782
441	0.0002737935231
442	0.0002737893836
443	0.0002737825972
444	0.0002737849554
445	0.0002737828772
446	0.0002737717733
447	0.000273765955
448	0.0002737703713
449	0.0002737617866
450	0.0002737616275
451	0.0002737541909
452	0.0002737479878
453	0.0002737513031
454	0.0002737438318
455	0.0002737421758
456	0.0002737364238
457	0.0002737363588
458	0.0002737369256
459	0.000273724859
460	0.0002737256534
461	0.0002737176957
462	0.0002737185793
463	0.0002737141546
464	0.0002737108432
465	0.000273712839
466	0.00027371435
467	0.0002737064412
468	0.0002736984826
469	0.0002736964365
470	0.0002736918684
471	0.000273691868
472	0.0002736879125
473	0.000273684272
474	0.0002736830138
475	0.0002736803245
476	0.000273672066
477	0.0002736711107
478	0.0002736732013
479	0.0002736658582
480	0.0002736618258
481	0.0002736626755
482	0.0002736633442
483	0.0002736585262
484	0.0002736568423
485	0.000273655143
486	0.0002736541368
487	0.000273655502
488	0.0002736515284
489	0.0002736483187
490	0.0002736473803
491	0.0002736461468
492	0.0002736442251
493	0.0002736453217
494	0.0002736411279
495	0.0002736347114
496	0.0002736395976
497	0.0002736298483
498	0.0002736320794
499	0.0002736282051
500	0.0002736285309
501	0.0002736350799
502	0.0002736254029
503	0.0002736218842
504	0.0002736208396
505	0.0002736221631
506	0.0002736202041
507	0.0002736165816
508	0.0002736108172
509	0.0002736124804
510	0.0002736214693
511	0.0002736126633
512	0.0002736126479
513	0.000273612978
514	0.0002736091986
515	0.0002736121099
516	0.0002736131779
517	0.0002736027087
518	0.0002735995908
519	0.0002735978245
520	0.000273598451
521	0.0002735943601
522	0.0002735993625
523	0.0002735916493
524	0.0002735960022
525	0.0002735915292
526	0.0002735938291
527	0.0002735880908
528	0.0002735871101
529	0.0002735887264
530	0.0002735832209
531	0.0002735758771
532	0.0002735858102
533	0.0002735805221
534	0.000273574699
535	0.0002735727987
536	0.0002735737308
537	0.0002735725019
538	0.0002735704756
539	0.0002735678612
540	0.0002735683696
541	0.0002735656975
542	0.0002735659726
543	0.000273562609
544	0.0002735611313
545	0.0002735594346
546	0.0002735594064
547	0.0002735581097
548	0.0002735541918
549	0.0002735561071
550	0.0002735467995
551	0.0002735531393
552	0.0002735563434
553	0.0002735548266
554	0.0002735464865
555	0.0002735444079
556	0.0002735496907
557	0.000273547775
558	0.0002735468248
559	0.0002735440685
560	0.0002735456365
561	0.0002735424015
562	0.0002735400757
563	0.0002735353462
564	0.0002735367291
565	0.0002735388879
566	0.0002735346724
567	0.0002735269151
568	0.0002735289832
569	0.0002735249204
570	0.0002735206401
571	0.0002735266929
572	0.0002735203271
573	0.0002735197311
574	0.0002735184284
575	0.000273524431
576	0.0002735121763
577	0.0002735168706
578	0.0002735112376
579	0.0002735097795
580	0.0002735157448
581	0.0002735100745
582	0.0002735037189
583	0.0002735010104
584	0.0002735053099
585	0.0002735022564
586	0.000273497307
587	0.0002734962907
588	0.000273496013
589	0.000273501879
590	0.0002734947874
591	0.0002734948736
592	0.0002734990229
593	0.0002734922854
594	0.0002734898373
595	0.0002734906064
596	0.0002734886904
597	0.0002734867698
598	0.000273481846
599	0.0002734891224
600	0.0002734850468
601	0.0002734812105
602	0.0002734802848
603	0.0002734815319
604	0.0002734751406
605	0.0002734791293
606	0.0002734739677
607	0.0002734712931
608	0.0002734682564
609	0.0002734680337
610	0.0002734662445
611	0.0002734661704
612	0.0002734642231
613	0.0002734611789
614	0.0002734595078
615	0.0002734602107
616	0.0002734649287
617	0.0002734529619
618	0.0002734572614
619	0.0002734537104
620	0.000273455625
621	0.0002734530624
622	0.0002734458993
623	0.0002734478467
624	0.0002734455133
625	0.0002734468673
626	0.000273439656
627	0.0002734456512
628	0.0002734522194
629	0.0002734385559
630	0.0002734416964
631	0.0002734311727
632	0.0002734365725
633	0.0002734265515
634	0.0002734266802
635	0.0002734296044
636	0.0002734249072
637	0.0002734230807
638	0.0002734271457
639	0.0002734247664
640	0.0002734215465
641	0.000273425588
642	0.0002734232166
643	0.0002734147241
644	0.0002734180174
645	0.0002734131843
646	0.000273409786
647	0.0002734177307
648	0.0002734133571
649	0.0002734052992
650	0.0002734117229
651	0.000273406562
652	0.0002734090836
653	0.0002734028699
654	0.0002734047013
655	0.000273406135
656	0.0002733986792
657	0.0002734032997
658	0.0002733979018
659	0.0002733927297
660	0.0002733931881
661	0.0002733961988
662	0.0002733958079
663	0.0002733876924
664	0.0002733933548
665	0.0002733853055
666	0.0002733829
667	0.0002733825644
668	0.0002733838886
669	0.0002733818886
670	0.0002733761615
671	0.0002733789702
672	0.0002733778485
673	0.0002733775553
674	0.0002733714512
675	0.0002733686696
676	0.0002733702019
677	0.0002733625269
678	0.0002733646104
679	0.0002733638386
680	0.0002733691944
681	0.0002733645761
682	0.0002733603323
683	0.0002733550779
684	0.0002733564532
685	0.0002733528706
686	0.0002733551901
687	0.0002733565858
688	0.0002733521832
689	0.0002733410511
690	0.0002733455568
691	0.0002733432998
692	0.0002733409315
693	0.0002733318749
694	0.0002733313448
695	0.0002733348496
696	0.0002733301448
697	0.0002733317557
698	0.0002733296211
699	0.0002733294875
700	0.0002733288836
701	0.0002733211008
702	0.0002733239501
703	0.0002733201873
704	0.0002733157976
705	0.0002733077564
706	0.0002733008906
707	0.0002733004278
708	0.0002732925592
709	0.0002732923686
710	0.0002732817531
711	0.0002732751414
712	0.0002732727892
713	0.0002732730387
714	0.0002732629963
715	0.0002732555089
716	0.0002732466218
717	0.0002732405733
718	0.0002732385692
719	0.0002732286232
720	0.0002732199781
721	0.000273218469
722	0.0002732075737
723	0.0002732023057
724	0.0002731912834
725	0.000273189115
726	0.0002731824299
727	0.0002731761233
728	0.0002731627661
729	0.0002731637607
730	0.0002731595009
731	0.0002731543988
732	0.0002731425281
733	0.0002731425153
734	0.0002731347205
735	0.0002731233826
736	0.0002731170895
737	0.0002731148123
738	0.0002731085354
739	0.0002731058172
740	0.0002730897094
741	0.0002730934509
742	0.0002730862077
743	0.0002730864647
744	0.000273080563
745	0.0002730835143
746	0.0002730847801
747	0.0002730755174
748	0.0002730795162
749	0.0002730762294
750	0.0002730743661
751	0.0002730708432
752	0.0002730664117
753	0.0002730643967
754	0.0002730754277
755	0.0002730639362
756	0.0002730592619
757	0.0002730595878
758	0.0002730607152
759	0.0002730562294
760	0.000273055032
761	0.000273052759
762	0.0002730577689
763	0.0002730521189
764	0.000273051556
765	0.0002730500776
766	0.0002730486707
767	0.0002730466956
768	0.0002730486185
769	0.0002730446192
770	0.0002730503351
771	0.0002730390328
772	0.0002730360312
773	0.0002730371085
774	0.0002730353685
775	0.0002730379876
776	0.000273031103
777	0.0002730333137
778	0.000273024921
779	0.0002730270317
780	0.0002730273064
781	0.0002730258254
782	0.0002730227853
783	0.0002730225381
784	0.0002730218571
785	0.0002730127828
786	0.0002730114283
787	0.0002730162855
788	0.0002730032113
789	0.0002730111048
790	0.0002730021028
791	0.0002730051658
792	0.000273004116
793	0.0002730040189
794	0.0002729995324
795	0.0002729909063
796	0.0002729977736
797	0.0002729902467
798	0.0002729887155
799	0.0002729944228
800	0.0002729907114
801	0.0002729915698
802	0.0002729838344
803	0.0002729875997
804	0.0002729826834
805	0.0002729779836
806	0.0002729876551
807	0.0002729801255
808	0.0002729763276
809	0.0002729714603
810	0.000272968721
811	0.0002729732447
812	0.0002729758987
813	0.000272973898
814	0.0002729658054
815	0.0002729666205
816	0.0002729668523
817	0.0002729583011
818	0.0002729652241
819	0.0002729602567
820	0.0002729622767
821	0.0002729581958
822	0.0002729561432
823	0.0002729529809
824	0.0002729505546
825	0.0002729563973
826	0.0002729505057
827	0.0002729493531
828	0.0002729516504
829	0.0002729459213
830	0.0002729449776
831	0.0002729421171
832	0.0002729411466
833	0.0002729381942
834	0.000272942201
835	0.0002729401198
836	0.0002729306908
837	0.0002729383593
838	0.0002729308906
839	0.0002729311194
840	0.0002729276881
841	0.0002729264998
842	0.0002729335365
843	0.0002729233518
844	0.0002729200954
845	0.0002729129071
846	0.0002729196315
847	0.000272916684
848	0.0002729187852
849	0.0002729128542
850	0.0002729161185
851	0.000272911197
852	0.0002729043821
853	0.0002729101913
854	0.000272907099
855	0.0002729071235
856	0.0002729060661
857	0.0002729038753
858	0.0002729038802
859	0.0002729034881
860	0.0002728932432
861	0.0002728985986
862	0.0002728935601
863	0.0002728963668
864	0.0002728974916
865	0.0002728889167
866	0.0002728964606
867	0.0002728829006
868	0.0002728850426
869	0.0002728821767
870	0.0002728862283
871	0.0002728768188
872	0.0002728827766
873	0.0002728724083
874	0.0002728737532
875	0.0002728776553
876	0.0002728720155
877	0.0002728727403
878	0.0002728679584
879	0.0002728614798
880	0.0002728632981
881	0.0002728562829
882	0.0002728614027
883	0.0002728621568
884	0.0002728535327
885	0.0002728560456
886	0.0002728596421
887	0.0002728571202
888	0.0002728497818
889	0.0002728507165
890	0.0002728532151
891	0.0002728510676
892	0.0002728476751
893	0.0002728473166
894	0.0002728414043
895	0.0002728441577
896	0.000272845048
897	0.0002728332935
898	0.000272837774
899	0.0002728351347
900	0.0002728299791
901	0.0002728313003
902	0.0002728331264
903	0.0002728338037
904	0.000272825294
905	0.0002728234091
906	0.0002728254419
907	0.0002728220846
908	0.0002728228451
909	0.0002728235913
910	0.0002728149407
911	0.0002728188188
912	0.0002728147658
913	0.0002728133446
914	0.0002728171779
915	0.0002728142172
916	0.0002728132009
917	0.0002728135012
918	0.0002728115091
919	0.0002728105444
920	0.0002728015901
921	0.0002728040489
922	0.0002728044436
923	0.0002728008722
924	0.000272799065
925	0.0002727974624
926	0.0002727944438
927	0.0002727945378
928	0.0002727923828
929	0.0002727927953
930	0.0002727933522
931	0.0002727880487
932	0.000272777785
933	0.0002727798219
934	0.0002727859834
935	0.0002727788959
936	0.0002727853478
937	0.0002727770209
938	0.0002727786962
939	0.0002727778631
940	0.0002727757691
941	0.0002727796151
942	0.00027277305
943	0.0002727707445
944	0.0002727674294
945	0.0002727667976
946	0.0002727659566
947	0.0002727620225
948	0.0002727628425
949	0.0002727631555
950	0.0002727641538
951	0.0002727639552
952	0.0002727568068
953	0.0002727584422
954	0.00027275428
955	0.0002727554134
956	0.000272749705
957	0.0002727493942
958	0.0002727482112
959	0.000272745325
960	0.0002727496577
961	0.0002727499241
962	0.0002727439328
963	0.0002727422489
964	0.0002727422565
965	0.0002727406644
966	0.0002727413492
967	0.0002727374422
968	0.0002727369708
969	0.0002727351085
970	0.000272731965
971	0.0002727319164
972	0.0002727325419
973	0.0002727316196
974	0.0002727278217
975	0.0002727261686
976	0.0002727254141
977	0.0002727270442
978	0.0002727243237
979	0.0002727232919
980	0.0002727203651
981	0.0002727235462
982	0.0002727145713
983	0.0002727125368
984	0.0002727144258
985	0.0002727090095
986	0.000272706137
987	0.0002727110371
988	0.0002727062116
989	0.0002727057955
990	0.0002727029018
991	0.0002727022218
992	0.0002727035656
993	0.0002726994569
994	0.000272694296
995	0.0002726960559
996	0.0002726914238
997	0.0002726902927
998	0.000272695364
999	0.000272693162
